incident_id,agent,original_decision,human_label,run_1_decision,run_1_match,run_2_decision,run_2_match,run_3_decision,run_3_match,run_4_decision,run_4_match,run_5_decision,run_5_match,run_6_decision,run_6_match,run_7_decision,run_7_match,inter_run_consistent,unique_rerun_decisions,image_count
IN26022814534667220222,obd,Can't Say,Can't Say,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022814594872567373,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,3
IN26022814594872567373,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022814595463460054,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022814595463460054,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022815010896785425,cx,No Issue,Minor Damage,Misshipment,False,No Issue,True,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,False,Misshipment|No Issue,4
IN26022815010896785425,obd,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022815020650970041,cx,No Issue,No Issue,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,True,Misshipment,4
IN26022815020650970041,obd,Can't Say,Can't Say,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022815033128118523,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022815033128118523,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022815040584669886,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022815040584669886,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,2
IN26022815054575115471,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022815054575115471,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022815085921521596,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022815085921521596,obd,Can't Say,Misshipment,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022815094714049622,cx,Misshipment,Misshipment,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,3
IN26022815094714049622,obd,Can't Say,Can't Say,No Issue,False,Can't Say,True,No Issue,False,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,False,Can't Say|No Issue,2
IN26022815102804948552,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022815102804948552,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022815105422160486,cx,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,3
IN26022815105422160486,obd,Can't Say,Can't Say,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022815120301368154,cx,No Issue,Misshipment,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,4
IN26022815120301368154,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022815131761252186,cx,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,3
IN26022815131761252186,obd,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,2
IN26022815153346429887,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022815153346429887,obd,Can't Say,Misshipment,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022815161540374329,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022815161540374329,obd,Can't Say,Misshipment,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022815170057358995,cx,Multiple Issue,Misshipment,Multiple Issue,True,Multiple Issue,True,Multiple Issue,True,Multiple Issue,True,Multiple Issue,True,Multiple Issue,True,Multiple Issue,True,True,Multiple Issue,3
IN26022815170057358995,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022815191362235137,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,3
IN26022815191362235137,obd,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022815214401553895,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022815214401553895,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022815224787077725,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022815224787077725,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022815371190405461,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022815371190405461,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022815375284896473,cx,No Issue,Major Damage,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,3
IN26022815375284896473,obd,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,2
IN26022815402254402167,cx,Misshipment,Misshipment,Can't Say,False,Can't Say,False,Misshipment,True,Can't Say,False,Misshipment,True,Can't Say,False,Can't Say,False,False,Can't Say|Misshipment,3
IN26022815402254402167,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022815443639812706,cx,No Issue,No Issue,Major Damage,False,Major Damage,False,Major Damage,False,Major Damage,False,Major Damage,False,Major Damage,False,Major Damage,False,True,Major Damage,3
IN26022815443639812706,obd,Can't Say,Misshipment,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022815444108775571,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,4
IN26022815444108775571,obd,Can't Say,Can't Say,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022815460671554349,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022815460671554349,obd,Misshipment,Misshipment,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,True,Can't Say,2
IN26022815510429636506,cx,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,3
IN26022815510429636506,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022815531701684987,cx,Misshipment,No Issue,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022815531701684987,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022815555158745021,cx,Misshipment,Multiple Issue,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022815555158745021,obd,Can't Say,Can't Say,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022815572550216208,cx,Can't Say,Can't Say,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,3
IN26022815572550216208,obd,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,2
IN26022815581698126187,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,3
IN26022815581698126187,obd,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,2
IN26022816002445470758,cx,Misshipment,Misshipment,Misshipment,True,No Issue,False,Misshipment,True,No Issue,False,Misshipment,True,Misshipment,True,Misshipment,True,False,Misshipment|No Issue,4
IN26022816002445470758,obd,Can't Say,Misshipment,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022816081589816194,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022816081589816194,obd,Can't Say,Misshipment,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022816095090830225,cx,Can't Say,Can't Say,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,3
IN26022816095090830225,obd,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,2
IN26022816220726151340,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022816220726151340,obd,Can't Say,Misshipment,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022816251341760256,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,4
IN26022816251341760256,obd,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,2
IN26022816290452545525,cx,Can't Say,Can't Say,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,True,Misshipment,3
IN26022816290452545525,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,No Issue,False,No Issue,False,Can't Say,True,Can't Say,True,Can't Say,True,False,Can't Say|No Issue,1
IN26022816315017503543,cx,No Issue,Misshipment,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,3
IN26022816315017503543,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022816325157979623,cx,Can't Say,Misshipment,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,Misshipment,False,True,Misshipment,3
IN26022816325157979623,obd,Misshipment,Misshipment,Multiple Issue,False,Multiple Issue,False,Multiple Issue,False,Misshipment,True,Misshipment,True,Misshipment,True,Multiple Issue,False,False,Misshipment|Multiple Issue,2
IN26022816341461094148,cx,No Issue,No Issue,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,3
IN26022816341461094148,obd,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,Can't Say,True,Can't Say,True,False,Can't Say|No Issue,1
IN26022816420973049512,cx,Multiple Issue,Misshipment,Multiple Issue,True,Multiple Issue,True,Multiple Issue,True,Multiple Issue,True,Multiple Issue,True,Multiple Issue,True,Multiple Issue,True,True,Multiple Issue,4
IN26022816420973049512,obd,Can't Say,No Issue,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022816445167757362,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022816445167757362,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022816544310109160,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022816544310109160,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,2
IN26022816545347383137,cx,Misshipment,Misshipment,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,Can't Say,False,True,Can't Say,3
IN26022816545347383137,obd,Can't Say,Misshipment,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,1
IN26022816591678681463,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
IN26022816591678681463,obd,Can't Say,Can't Say,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022817013698950021,cx,Misshipment,Misshipment,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,No Issue,False,True,No Issue,3
IN26022817013698950021,obd,No Issue,Misshipment,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,No Issue,True,True,No Issue,2
IN26022817052700645724,cx,Can't Say,Can't Say,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,4
IN26022817052700645724,obd,Can't Say,No Issue,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022817054291711760,cx,Misshipment,Misshipment,No Issue,False,No Issue,False,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,No Issue,False,False,Misshipment|No Issue,3
IN26022817054291711760,obd,Can't Say,Can't Say,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022817101341644773,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,3
IN26022817101341644773,obd,Can't Say,Can't Say,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,Can't Say,True,True,Can't Say,1
IN26022817121675254890,cx,Misshipment,Misshipment,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,Misshipment,True,True,Misshipment,4
